repayment_id,transaction_id,customer_id,installment_number,installment_due_date,installment_amount,actual_payment_date,actual_payment_amount
RPY_00023546,TXN_00008296,CUST_001430,1,2024-04-11,22.16,2024-04-09,22.16
RPY_00023547,TXN_00008296,CUST_001430,2,2024-05-11,22.16,2024-05-10,22.16
RPY_00023548,TXN_00008296,CUST_001430,3,2024-06-10,22.16,2024-06-08,22.16
RPY_00023549,TXN_00008296,CUST_001430,4,2024-07-10,22.16,2024-07-10,22.16
RPY_00023550,TXN_00008297,CUST_002740,1,2024-03-07,12.5,2024-03-06,12.5
RPY_00023551,TXN_00008297,CUST_002740,2,2024-04-06,12.5,2024-04-21,13.12
RPY_00023552,TXN_00008297,CUST_002740,3,2024-05-06,12.5,2024-05-05,12.5
RPY_00023553,TXN_00008297,CUST_002740,4,2024-06-05,12.5,2024-06-03,12.5
RPY_00023554,TXN_00008298,CUST_000808,1,2024-03-04,17.84,2024-03-03,17.84
RPY_00023555,TXN_00008298,CUST_000808,2,2024-04-03,17.84,2024-04-02,17.84
RPY_00023556,TXN_00008298,CUST_000808,3,2024-05-03,17.84,2024-05-01,17.84
RPY_00023557,TXN_00008299,CUST_003944,1,2024-04-11,16.67,2024-04-10,16.67
RPY_00023558,TXN_00008299,CUST_003944,2,2024-05-11,16.67,2024-05-09,16.67
RPY_00023559,TXN_00008299,CUST_003944,3,2024-06-10,16.67,2024-06-10,16.67
RPY_00023560,TXN_00008300,CUST_001706,1,2024-02-04,12.5,2024-02-13,13.12
RPY_00023561,TXN_00008300,CUST_001706,2,2024-03-05,12.5,2024-03-03,12.5
RPY_00023562,TXN_00008300,CUST_001706,3,2024-04-04,12.5,,
RPY_00023563,TXN_00008300,CUST_001706,4,2024-05-04,12.5,2024-05-03,12.5
RPY_00023564,TXN_00008301,CUST_002542,1,2024-05-23,30.95,2024-05-21,30.95
RPY_00023565,TXN_00008301,CUST_002542,2,2024-06-22,30.95,2024-06-20,30.95
RPY_00023566,TXN_00008301,CUST_002542,3,2024-07-22,30.95,2024-07-21,30.95
RPY_00023567,TXN_00008302,CUST_002402,1,2024-02-29,49.19,2024-02-28,49.19
RPY_00023568,TXN_00008302,CUST_002402,2,2024-03-30,49.19,2024-03-28,49.19
RPY_00023569,TXN_00008302,CUST_002402,3,2024-04-29,49.19,2024-04-27,49.19
RPY_00023570,TXN_00008302,CUST_002402,4,2024-05-29,49.19,2024-06-01,51.65
RPY_00023571,TXN_00008303,CUST_000178,1,2024-04-25,16.67,2024-04-25,16.67
RPY_00023572,TXN_00008303,CUST_000178,2,2024-05-25,16.67,2024-05-23,16.67
RPY_00023573,TXN_00008303,CUST_000178,3,2024-06-24,16.67,2024-06-23,16.67
RPY_00023574,TXN_00008304,CUST_001564,1,2024-03-25,19.8,,
RPY_00023575,TXN_00008304,CUST_001564,2,2024-04-24,19.8,2024-04-24,19.8
RPY_00023576,TXN_00008304,CUST_001564,3,2024-05-24,19.8,2024-05-23,19.8
RPY_00023577,TXN_00008304,CUST_001564,4,2024-06-23,19.8,2024-06-23,19.8
RPY_00023578,TXN_00008305,CUST_000451,1,2024-04-11,126.35,2024-04-09,126.35
RPY_00023579,TXN_00008305,CUST_000451,2,2024-05-11,126.35,2024-05-10,126.35
RPY_00023580,TXN_00008305,CUST_000451,3,2024-06-10,126.35,2024-06-08,126.35
RPY_00023581,TXN_00008305,CUST_000451,4,2024-07-10,126.35,2024-07-22,132.67
RPY_00023582,TXN_00008306,CUST_002656,1,2024-04-23,35.07,2024-04-23,35.07
RPY_00023583,TXN_00008306,CUST_002656,2,2024-05-23,35.07,2024-05-22,35.07
RPY_00023584,TXN_00008306,CUST_002656,3,2024-06-22,35.07,2024-06-22,35.07
RPY_00023585,TXN_00008306,CUST_002656,4,2024-07-22,35.07,,
RPY_00023586,TXN_00008307,CUST_001029,1,2024-02-03,37.34,2024-02-02,37.34
RPY_00023587,TXN_00008307,CUST_001029,2,2024-03-04,37.34,2024-03-03,37.34
RPY_00023588,TXN_00008307,CUST_001029,3,2024-04-03,37.34,2024-04-01,37.34
RPY_00023589,TXN_00008309,CUST_002996,1,2024-02-12,16.18,2024-02-11,16.18
RPY_00023590,TXN_00008309,CUST_002996,2,2024-03-13,16.18,2024-03-11,16.18
RPY_00023591,TXN_00008309,CUST_002996,3,2024-04-12,16.18,2024-04-12,16.18
RPY_00023592,TXN_00008309,CUST_002996,4,2024-05-12,16.18,2024-05-10,16.18
RPY_00023593,TXN_00008310,CUST_000444,1,2024-06-02,51.23,2024-06-02,51.23
RPY_00023594,TXN_00008310,CUST_000444,2,2024-07-02,51.23,2024-06-30,51.23
RPY_00023595,TXN_00008310,CUST_000444,3,2024-08-01,51.23,2024-08-01,51.23
RPY_00023596,TXN_00008312,CUST_002793,1,2024-04-19,28.64,2024-04-17,28.64
RPY_00023597,TXN_00008312,CUST_002793,2,2024-05-19,28.64,,
RPY_00023598,TXN_00008312,CUST_002793,3,2024-06-18,28.64,2024-06-16,28.64
RPY_00023599,TXN_00008312,CUST_002793,4,2024-07-18,28.64,2024-07-17,28.64
RPY_00023600,TXN_00008313,CUST_004864,1,2024-02-08,27.86,2024-02-06,27.86
RPY_00023601,TXN_00008313,CUST_004864,2,2024-03-09,27.86,2024-03-09,27.86
RPY_00023602,TXN_00008313,CUST_004864,3,2024-04-08,27.86,2024-04-08,27.86
RPY_00023603,TXN_00008314,CUST_000718,1,2024-03-13,20.85,2024-03-13,20.85
RPY_00023604,TXN_00008314,CUST_000718,2,2024-04-12,20.85,2024-04-12,20.85
RPY_00023605,TXN_00008314,CUST_000718,3,2024-05-12,20.85,2024-05-13,21.89
RPY_00023606,TXN_00008315,CUST_000292,1,2024-04-30,29.95,2024-04-30,29.95
RPY_00023607,TXN_00008315,CUST_000292,2,2024-05-30,29.95,2024-05-30,29.95
RPY_00023608,TXN_00008315,CUST_000292,3,2024-06-29,29.95,,
RPY_00023609,TXN_00008315,CUST_000292,4,2024-07-29,29.95,2024-07-29,29.95
RPY_00023610,TXN_00008316,CUST_004804,1,2024-02-15,12.5,2024-02-13,12.5
RPY_00023611,TXN_00008316,CUST_004804,2,2024-03-16,12.5,2024-03-16,12.5
RPY_00023612,TXN_00008316,CUST_004804,3,2024-04-15,12.5,2024-04-14,12.5
RPY_00023613,TXN_00008316,CUST_004804,4,2024-05-15,12.5,2024-05-15,12.5
RPY_00023614,TXN_00008317,CUST_000175,1,2024-05-02,32.37,2024-04-30,32.37
RPY_00023615,TXN_00008317,CUST_000175,2,2024-06-01,32.37,2024-06-01,32.37
RPY_00023616,TXN_00008317,CUST_000175,3,2024-07-01,32.37,2024-07-09,33.99
RPY_00023617,TXN_00008317,CUST_000175,4,2024-07-31,32.37,2024-07-31,32.37
RPY_00023618,TXN_00008318,CUST_002541,1,2024-03-22,55.02,2024-03-21,55.02
RPY_00023619,TXN_00008318,CUST_002541,2,2024-04-21,55.02,2024-04-26,57.77
RPY_00023620,TXN_00008318,CUST_002541,3,2024-05-21,55.02,2024-05-29,57.77
RPY_00023621,TXN_00008318,CUST_002541,4,2024-06-20,55.02,2024-06-18,55.02
RPY_00023622,TXN_00008319,CUST_003854,1,2024-03-31,37.18,2024-03-29,37.18
RPY_00023623,TXN_00008319,CUST_003854,2,2024-04-30,37.18,2024-04-30,37.18
RPY_00023624,TXN_00008319,CUST_003854,3,2024-05-30,37.18,,
RPY_00023625,TXN_00008320,CUST_002573,1,2024-05-04,97.08,2024-05-03,97.08
RPY_00023626,TXN_00008320,CUST_002573,2,2024-06-03,97.08,2024-06-16,101.93
RPY_00023627,TXN_00008320,CUST_002573,3,2024-07-03,97.08,2024-07-02,97.08
RPY_00023628,TXN_00008321,CUST_003541,1,2024-02-03,13.85,2024-02-02,13.85
RPY_00023629,TXN_00008321,CUST_003541,2,2024-03-04,13.85,2024-03-04,13.85
RPY_00023630,TXN_00008321,CUST_003541,3,2024-04-03,13.85,2024-04-01,13.85
RPY_00023631,TXN_00008321,CUST_003541,4,2024-05-03,13.85,2024-05-01,13.85
RPY_00023632,TXN_00008323,CUST_003528,1,2024-05-29,14.89,2024-06-04,15.63
RPY_00023633,TXN_00008323,CUST_003528,2,2024-06-28,14.89,2024-06-27,14.89
RPY_00023634,TXN_00008323,CUST_003528,3,2024-07-28,14.89,2024-07-26,14.89
RPY_00023635,TXN_00008323,CUST_003528,4,2024-08-27,14.89,2024-08-25,14.89
RPY_00023636,TXN_00008324,CUST_000610,1,2024-04-24,37.97,2024-04-24,37.97
RPY_00023637,TXN_00008324,CUST_000610,2,2024-05-24,37.97,2024-05-27,39.87
RPY_00023638,TXN_00008324,CUST_000610,3,2024-06-23,37.97,2024-06-27,39.87
RPY_00023639,TXN_00008324,CUST_000610,4,2024-07-23,37.97,2024-07-23,37.97
RPY_00023640,TXN_00008325,CUST_002988,1,2024-03-18,20.14,2024-03-19,21.15
RPY_00023641,TXN_00008325,CUST_002988,2,2024-04-17,20.14,2024-04-15,20.14
RPY_00023642,TXN_00008325,CUST_002988,3,2024-05-17,20.14,2024-05-15,20.14
RPY_00023643,TXN_00008325,CUST_002988,4,2024-06-16,20.14,2024-06-14,20.14
RPY_00023644,TXN_00008326,CUST_002589,1,2024-05-28,34.67,2024-05-28,34.67
RPY_00023645,TXN_00008326,CUST_002589,2,2024-06-27,34.67,2024-06-25,34.67
RPY_00023646,TXN_00008326,CUST_002589,3,2024-07-27,34.67,,
RPY_00023647,TXN_00008326,CUST_002589,4,2024-08-26,34.67,2024-08-24,34.67
RPY_00023648,TXN_00008327,CUST_003754,1,2024-03-01,12.5,2024-02-28,12.5
RPY_00023649,TXN_00008327,CUST_003754,2,2024-03-31,12.5,2024-03-31,12.5
RPY_00023650,TXN_00008327,CUST_003754,3,2024-04-30,12.5,2024-04-29,12.5
RPY_00023651,TXN_00008327,CUST_003754,4,2024-05-30,12.5,2024-05-28,12.5
RPY_00023652,TXN_00008328,CUST_002369,1,2024-04-15,96.9,2024-04-14,96.9
RPY_00023653,TXN_00008328,CUST_002369,2,2024-05-15,96.9,2024-05-16,101.75
RPY_00023654,TXN_00008328,CUST_002369,3,2024-06-14,96.9,2024-06-13,96.9
RPY_00023655,TXN_00008328,CUST_002369,4,2024-07-14,96.9,2024-07-13,96.9
RPY_00023656,TXN_00008329,CUST_004607,1,2024-03-22,22.38,2024-03-20,22.38
RPY_00023657,TXN_00008329,CUST_004607,2,2024-04-21,22.38,2024-04-19,22.38
RPY_00023658,TXN_00008329,CUST_004607,3,2024-05-21,22.38,2024-05-20,22.38
RPY_00023659,TXN_00008329,CUST_004607,4,2024-06-20,22.38,2024-06-18,22.38
RPY_00023660,TXN_00008330,CUST_003441,1,2024-05-14,28.91,2024-05-13,28.91
RPY_00023661,TXN_00008330,CUST_003441,2,2024-06-13,28.91,2024-06-11,28.91
RPY_00023662,TXN_00008330,CUST_003441,3,2024-07-13,28.91,2024-07-12,28.91
RPY_00023663,TXN_00008331,CUST_002508,1,2024-05-15,80.76,2024-05-14,80.76
RPY_00023664,TXN_00008331,CUST_002508,2,2024-06-14,80.76,2024-06-20,84.8
RPY_00023665,TXN_00008331,CUST_002508,3,2024-07-14,80.76,2024-07-13,80.76
RPY_00023666,TXN_00008332,CUST_000197,1,2024-05-11,30.48,,
RPY_00023667,TXN_00008332,CUST_000197,2,2024-06-10,30.48,2024-06-24,32.0
RPY_00023668,TXN_00008332,CUST_000197,3,2024-07-10,30.48,2024-07-08,30.48
RPY_00023669,TXN_00008332,CUST_000197,4,2024-08-09,30.48,2024-08-07,30.48
RPY_00023670,TXN_00008333,CUST_004857,1,2024-05-05,35.69,2024-05-04,35.69
RPY_00023671,TXN_00008333,CUST_004857,2,2024-06-04,35.69,2024-06-04,35.69
RPY_00023672,TXN_00008333,CUST_004857,3,2024-07-04,35.69,2024-07-03,35.69
RPY_00023673,TXN_00008333,CUST_004857,4,2024-08-03,35.69,2024-08-01,35.69
RPY_00023674,TXN_00008336,CUST_003978,1,2024-02-11,31.21,2024-02-09,31.21
RPY_00023675,TXN_00008336,CUST_003978,2,2024-03-12,31.21,2024-03-19,32.77
RPY_00023676,TXN_00008336,CUST_003978,3,2024-04-11,31.21,2024-04-09,31.21
RPY_00023677,TXN_00008336,CUST_003978,4,2024-05-11,31.21,2024-05-10,31.21
RPY_00023678,TXN_00008337,CUST_004566,1,2024-02-11,12.5,2024-02-13,13.12
RPY_00023679,TXN_00008337,CUST_004566,2,2024-03-12,12.5,2024-03-10,12.5
RPY_00023680,TXN_00008337,CUST_004566,3,2024-04-11,12.5,2024-04-11,12.5
RPY_00023681,TXN_00008337,CUST_004566,4,2024-05-11,12.5,2024-05-09,12.5
RPY_00023682,TXN_00008338,CUST_000314,1,2024-05-24,24.87,2024-05-24,24.87
RPY_00023683,TXN_00008338,CUST_000314,2,2024-06-23,24.87,2024-06-21,24.87
RPY_00023684,TXN_00008338,CUST_000314,3,2024-07-23,24.87,2024-07-23,24.87
RPY_00023685,TXN_00008339,CUST_000939,1,2024-02-17,26.85,2024-02-16,26.85
RPY_00023686,TXN_00008339,CUST_000939,2,2024-03-18,26.85,,
RPY_00023687,TXN_00008339,CUST_000939,3,2024-04-17,26.85,2024-04-16,26.85
RPY_00023688,TXN_00008340,CUST_000933,1,2024-01-14,12.5,2024-01-14,12.5
RPY_00023689,TXN_00008340,CUST_000933,2,2024-02-13,12.5,2024-02-13,12.5
RPY_00023690,TXN_00008340,CUST_000933,3,2024-03-14,12.5,2024-03-14,12.5
RPY_00023691,TXN_00008340,CUST_000933,4,2024-04-13,12.5,2024-04-12,12.5
RPY_00023692,TXN_00008341,CUST_002887,1,2024-03-21,68.04,2024-03-21,68.04
RPY_00023693,TXN_00008341,CUST_002887,2,2024-04-20,68.04,2024-04-20,68.04
RPY_00023694,TXN_00008341,CUST_002887,3,2024-05-20,68.04,2024-05-19,68.04
RPY_00023695,TXN_00008342,CUST_003445,1,2024-01-31,192.7,2024-01-31,192.7
RPY_00023696,TXN_00008342,CUST_003445,2,2024-03-01,192.7,2024-02-29,192.7
RPY_00023697,TXN_00008342,CUST_003445,3,2024-03-31,192.7,2024-03-29,192.7
RPY_00023698,TXN_00008343,CUST_000289,1,2024-02-23,34.96,2024-02-23,34.96
RPY_00023699,TXN_00008343,CUST_000289,2,2024-03-24,34.96,2024-03-24,34.96
RPY_00023700,TXN_00008343,CUST_000289,3,2024-04-23,34.96,2024-04-23,34.96
RPY_00023701,TXN_00008343,CUST_000289,4,2024-05-23,34.96,2024-05-23,34.96
RPY_00023702,TXN_00008344,CUST_003279,1,2024-04-30,86.89,2024-04-28,86.89
RPY_00023703,TXN_00008344,CUST_003279,2,2024-05-30,86.89,2024-05-28,86.89
RPY_00023704,TXN_00008344,CUST_003279,3,2024-06-29,86.89,2024-06-27,86.89
RPY_00023705,TXN_00008344,CUST_003279,4,2024-07-29,86.89,2024-07-28,86.89
RPY_00023706,TXN_00008345,CUST_003115,1,2024-01-31,30.84,2024-01-29,30.84
RPY_00023707,TXN_00008345,CUST_003115,2,2024-03-01,30.84,2024-03-01,30.84
RPY_00023708,TXN_00008345,CUST_003115,3,2024-03-31,30.84,2024-03-31,30.84
RPY_00023709,TXN_00008345,CUST_003115,4,2024-04-30,30.84,2024-04-28,30.84
RPY_00023710,TXN_00008346,CUST_000099,1,2024-05-09,27.81,2024-05-09,27.81
RPY_00023711,TXN_00008346,CUST_000099,2,2024-06-08,27.81,2024-06-06,27.81
RPY_00023712,TXN_00008346,CUST_000099,3,2024-07-08,27.81,2024-07-19,29.2
RPY_00023713,TXN_00008346,CUST_000099,4,2024-08-07,27.81,2024-08-16,29.2
RPY_00023714,TXN_00008347,CUST_001283,1,2024-02-08,26.93,2024-02-06,26.93
RPY_00023715,TXN_00008347,CUST_001283,2,2024-03-09,26.93,2024-03-09,26.93
RPY_00023716,TXN_00008347,CUST_001283,3,2024-04-08,26.93,2024-04-06,26.93
RPY_00023717,TXN_00008347,CUST_001283,4,2024-05-08,26.93,2024-05-08,26.93
RPY_00023718,TXN_00008348,CUST_000920,1,2024-05-05,32.44,2024-05-05,32.44
RPY_00023719,TXN_00008348,CUST_000920,2,2024-06-04,32.44,2024-06-04,32.44
RPY_00023720,TXN_00008348,CUST_000920,3,2024-07-04,32.44,2024-07-03,32.44
RPY_00023721,TXN_00008348,CUST_000920,4,2024-08-03,32.44,2024-08-01,32.44
RPY_00023722,TXN_00008349,CUST_003666,1,2024-03-28,252.81,2024-03-28,252.81
RPY_00023723,TXN_00008349,CUST_003666,2,2024-04-27,252.81,2024-04-26,252.81
RPY_00023724,TXN_00008349,CUST_003666,3,2024-05-27,252.81,2024-05-27,252.81
RPY_00023725,TXN_00008349,CUST_003666,4,2024-06-26,252.81,2024-06-25,252.81
RPY_00023726,TXN_00008350,CUST_001727,1,2024-02-27,12.5,2024-02-26,12.5
RPY_00023727,TXN_00008350,CUST_001727,2,2024-03-28,12.5,2024-03-27,12.5
RPY_00023728,TXN_00008350,CUST_001727,3,2024-04-27,12.5,2024-04-25,12.5
RPY_00023729,TXN_00008350,CUST_001727,4,2024-05-27,12.5,2024-05-27,12.5
RPY_00023730,TXN_00008351,CUST_003819,1,2024-03-05,26.19,2024-03-03,26.19
RPY_00023731,TXN_00008351,CUST_003819,2,2024-04-04,26.19,2024-04-02,26.19
RPY_00023732,TXN_00008351,CUST_003819,3,2024-05-04,26.19,2024-05-04,26.19
RPY_00023733,TXN_00008351,CUST_003819,4,2024-06-03,26.19,2024-06-03,26.19
RPY_00023734,TXN_00008354,CUST_004785,1,2024-05-24,16.67,2024-05-23,16.67
RPY_00023735,TXN_00008354,CUST_004785,2,2024-06-23,16.67,2024-06-23,16.67
RPY_00023736,TXN_00008354,CUST_004785,3,2024-07-23,16.67,2024-07-21,16.67
RPY_00023737,TXN_00008356,CUST_001675,1,2024-02-17,19.36,2024-02-17,19.36
RPY_00023738,TXN_00008356,CUST_001675,2,2024-03-18,19.36,2024-03-16,19.36
RPY_00023739,TXN_00008356,CUST_001675,3,2024-04-17,19.36,2024-04-17,19.36
RPY_00023740,TXN_00008356,CUST_001675,4,2024-05-17,19.36,2024-05-16,19.36
RPY_00023741,TXN_00008357,CUST_002132,1,2024-04-15,12.5,,
RPY_00023742,TXN_00008357,CUST_002132,2,2024-05-15,12.5,2024-05-30,13.12
RPY_00023743,TXN_00008357,CUST_002132,3,2024-06-14,12.5,2024-06-13,12.5
RPY_00023744,TXN_00008357,CUST_002132,4,2024-07-14,12.5,2024-07-13,12.5
RPY_00023745,TXN_00008358,CUST_000290,1,2024-02-24,74.19,2024-02-22,74.19
RPY_00023746,TXN_00008358,CUST_000290,2,2024-03-25,74.19,2024-03-25,74.19
RPY_00023747,TXN_00008358,CUST_000290,3,2024-04-24,74.19,2024-04-23,74.19
RPY_00023748,TXN_00008360,CUST_002766,1,2024-04-12,22.0,2024-04-23,23.1
RPY_00023749,TXN_00008360,CUST_002766,2,2024-05-12,22.0,2024-05-11,22.0
RPY_00023750,TXN_00008360,CUST_002766,3,2024-06-11,22.0,,
RPY_00023751,TXN_00008360,CUST_002766,4,2024-07-11,22.0,2024-07-09,22.0
RPY_00023752,TXN_00008361,CUST_000689,1,2024-03-18,113.42,2024-03-16,113.42
RPY_00023753,TXN_00008361,CUST_000689,2,2024-04-17,113.42,2024-04-15,113.42
RPY_00023754,TXN_00008361,CUST_000689,3,2024-05-17,113.42,2024-05-15,113.42
RPY_00023755,TXN_00008361,CUST_000689,4,2024-06-16,113.42,2024-06-15,113.42
RPY_00023756,TXN_00008365,CUST_001717,1,2024-04-13,24.17,2024-04-22,25.38
RPY_00023757,TXN_00008365,CUST_001717,2,2024-05-13,24.17,2024-05-16,25.38
RPY_00023758,TXN_00008365,CUST_001717,3,2024-06-12,24.17,2024-06-10,24.17
RPY_00023759,TXN_00008365,CUST_001717,4,2024-07-12,24.17,2024-07-12,24.17
RPY_00023760,TXN_00008367,CUST_003511,1,2024-05-03,12.5,2024-05-02,12.5
RPY_00023761,TXN_00008367,CUST_003511,2,2024-06-02,12.5,2024-06-02,12.5
RPY_00023762,TXN_00008367,CUST_003511,3,2024-07-02,12.5,,
RPY_00023763,TXN_00008367,CUST_003511,4,2024-08-01,12.5,,
RPY_00023764,TXN_00008368,CUST_001968,1,2024-04-30,12.5,2024-04-30,12.5
RPY_00023765,TXN_00008368,CUST_001968,2,2024-05-30,12.5,2024-05-30,12.5
RPY_00023766,TXN_00008368,CUST_001968,3,2024-06-29,12.5,2024-06-27,12.5
RPY_00023767,TXN_00008368,CUST_001968,4,2024-07-29,12.5,2024-07-28,12.5
RPY_00023768,TXN_00008369,CUST_003950,1,2024-02-10,26.5,2024-02-09,26.5
RPY_00023769,TXN_00008369,CUST_003950,2,2024-03-11,26.5,2024-03-24,27.83
RPY_00023770,TXN_00008369,CUST_003950,3,2024-04-10,26.5,2024-04-09,26.5
RPY_00023771,TXN_00008369,CUST_003950,4,2024-05-10,26.5,2024-05-10,26.5
RPY_00023772,TXN_00008370,CUST_000815,1,2024-02-18,128.7,2024-02-18,128.7
RPY_00023773,TXN_00008370,CUST_000815,2,2024-03-19,128.7,2024-04-01,135.13
RPY_00023774,TXN_00008370,CUST_000815,3,2024-04-18,128.7,2024-04-16,128.7
RPY_00023775,TXN_00008371,CUST_003941,1,2024-03-24,51.55,2024-03-22,51.55
RPY_00023776,TXN_00008371,CUST_003941,2,2024-04-23,51.55,2024-05-06,54.13
RPY_00023777,TXN_00008371,CUST_003941,3,2024-05-23,51.55,2024-05-22,51.55
RPY_00023778,TXN_00008371,CUST_003941,4,2024-06-22,51.55,2024-06-20,51.55
RPY_00023779,TXN_00008372,CUST_003406,1,2024-03-27,22.94,2024-04-02,24.09
RPY_00023780,TXN_00008372,CUST_003406,2,2024-04-26,22.94,2024-04-25,22.94
RPY_00023781,TXN_00008372,CUST_003406,3,2024-05-26,22.94,2024-05-25,22.94
RPY_00023782,TXN_00008372,CUST_003406,4,2024-06-25,22.94,2024-06-25,22.94
RPY_00023783,TXN_00008373,CUST_003937,1,2024-05-21,27.67,2024-05-19,27.67
RPY_00023784,TXN_00008373,CUST_003937,2,2024-06-20,27.67,2024-06-19,27.67
RPY_00023785,TXN_00008373,CUST_003937,3,2024-07-20,27.67,,
RPY_00023786,TXN_00008373,CUST_003937,4,2024-08-19,27.67,2024-08-19,27.67
RPY_00023787,TXN_00008374,CUST_001177,1,2024-02-19,24.58,2024-02-19,24.58
RPY_00023788,TXN_00008374,CUST_001177,2,2024-03-20,24.58,2024-03-18,24.58
RPY_00023789,TXN_00008374,CUST_001177,3,2024-04-19,24.58,2024-04-19,24.58
RPY_00023790,TXN_00008374,CUST_001177,4,2024-05-19,24.58,2024-05-18,24.58
RPY_00023791,TXN_00008375,CUST_003072,1,2024-04-27,28.21,2024-04-25,28.21
RPY_00023792,TXN_00008375,CUST_003072,2,2024-05-27,28.21,2024-05-27,28.21
RPY_00023793,TXN_00008375,CUST_003072,3,2024-06-26,28.21,2024-06-25,28.21
RPY_00023794,TXN_00008377,CUST_004833,1,2024-05-25,26.62,2024-05-24,26.62
RPY_00023795,TXN_00008377,CUST_004833,2,2024-06-24,26.62,2024-06-22,26.62
RPY_00023796,TXN_00008377,CUST_004833,3,2024-07-24,26.62,2024-07-24,26.62
RPY_00023797,TXN_00008377,CUST_004833,4,2024-08-23,26.62,2024-08-22,26.62
RPY_00023798,TXN_00008379,CUST_004654,1,2024-02-27,143.85,2024-02-26,143.85
RPY_00023799,TXN_00008379,CUST_004654,2,2024-03-28,143.85,2024-04-01,151.04
RPY_00023800,TXN_00008379,CUST_004654,3,2024-04-27,143.85,2024-05-12,151.04
RPY_00023801,TXN_00008379,CUST_004654,4,2024-05-27,143.85,2024-05-25,143.85
RPY_00023802,TXN_00008380,CUST_001941,1,2024-03-02,58.07,2024-03-02,58.07
RPY_00023803,TXN_00008380,CUST_001941,2,2024-04-01,58.07,2024-03-31,58.07
RPY_00023804,TXN_00008380,CUST_001941,3,2024-05-01,58.07,2024-05-01,58.07
RPY_00023805,TXN_00008381,CUST_002539,1,2024-05-11,33.19,2024-05-18,34.85
RPY_00023806,TXN_00008381,CUST_002539,2,2024-06-10,33.19,2024-06-09,33.19
RPY_00023807,TXN_00008381,CUST_002539,3,2024-07-10,33.19,2024-07-10,33.19
RPY_00023808,TXN_00008382,CUST_000109,1,2024-02-03,76.89,,
RPY_00023809,TXN_00008382,CUST_000109,2,2024-03-04,76.89,2024-03-04,76.89
RPY_00023810,TXN_00008382,CUST_000109,3,2024-04-03,76.89,2024-04-03,76.89
RPY_00023811,TXN_00008383,CUST_002038,1,2024-06-14,46.65,2024-06-13,46.65
RPY_00023812,TXN_00008383,CUST_002038,2,2024-07-14,46.65,2024-07-12,46.65
RPY_00023813,TXN_00008383,CUST_002038,3,2024-08-13,46.65,2024-08-12,46.65
RPY_00023814,TXN_00008384,CUST_000226,1,2024-06-10,43.17,2024-06-09,43.17
RPY_00023815,TXN_00008384,CUST_000226,2,2024-07-10,43.17,2024-07-09,43.17
RPY_00023816,TXN_00008384,CUST_000226,3,2024-08-09,43.17,,
RPY_00023817,TXN_00008384,CUST_000226,4,2024-09-08,43.17,,
RPY_00023818,TXN_00008386,CUST_001852,1,2024-03-24,43.97,2024-03-23,43.97
RPY_00023819,TXN_00008386,CUST_001852,2,2024-04-23,43.97,2024-04-22,43.97
RPY_00023820,TXN_00008386,CUST_001852,3,2024-05-23,43.97,2024-05-21,43.97
RPY_00023821,TXN_00008387,CUST_000872,1,2024-03-03,116.82,2024-03-02,116.82
RPY_00023822,TXN_00008387,CUST_000872,2,2024-04-02,116.82,2024-04-01,116.82
RPY_00023823,TXN_00008387,CUST_000872,3,2024-05-02,116.82,2024-05-01,116.82
RPY_00023824,TXN_00008387,CUST_000872,4,2024-06-01,116.82,,
RPY_00023825,TXN_00008388,CUST_002574,1,2024-02-24,133.58,2024-02-24,133.58
RPY_00023826,TXN_00008388,CUST_002574,2,2024-03-25,133.58,2024-03-23,133.58
RPY_00023827,TXN_00008388,CUST_002574,3,2024-04-24,133.58,2024-04-24,133.58
RPY_00023828,TXN_00008389,CUST_001251,1,2024-02-16,21.51,2024-02-15,21.51
RPY_00023829,TXN_00008389,CUST_001251,2,2024-03-17,21.51,2024-03-15,21.51
RPY_00023830,TXN_00008389,CUST_001251,3,2024-04-16,21.51,2024-04-16,21.51
RPY_00023831,TXN_00008390,CUST_002943,1,2024-04-05,12.5,2024-04-04,12.5
RPY_00023832,TXN_00008390,CUST_002943,2,2024-05-05,12.5,2024-05-04,12.5
RPY_00023833,TXN_00008390,CUST_002943,3,2024-06-04,12.5,,
RPY_00023834,TXN_00008390,CUST_002943,4,2024-07-04,12.5,2024-07-04,12.5
RPY_00023835,TXN_00008391,CUST_001285,1,2024-02-13,31.66,2024-02-11,31.66
RPY_00023836,TXN_00008391,CUST_001285,2,2024-03-14,31.66,2024-03-12,31.66
RPY_00023837,TXN_00008391,CUST_001285,3,2024-04-13,31.66,2024-04-25,33.24
RPY_00023838,TXN_00008391,CUST_001285,4,2024-05-13,31.66,2024-05-11,31.66
RPY_00023839,TXN_00008392,CUST_002682,1,2024-03-01,76.29,2024-03-01,76.29
RPY_00023840,TXN_00008392,CUST_002682,2,2024-03-31,76.29,2024-03-29,76.29
RPY_00023841,TXN_00008392,CUST_002682,3,2024-04-30,76.29,2024-04-28,76.29
RPY_00023842,TXN_00008392,CUST_002682,4,2024-05-30,76.29,2024-05-28,76.29
RPY_00023843,TXN_00008393,CUST_001360,1,2024-04-03,21.57,2024-04-02,21.57
RPY_00023844,TXN_00008393,CUST_001360,2,2024-05-03,21.57,2024-05-01,21.57
RPY_00023845,TXN_00008393,CUST_001360,3,2024-06-02,21.57,2024-06-02,21.57
